0.750932	0.559360	0.467171	0.415796	0.397669	0.386327	77.383621
0.698989	0.584982	0.476095	0.433855	0.417723	0.398943	68.728569
0.732493	0.525033	0.468833	0.420241	0.409441	0.389641	78.628571
0.602689	0.486781	0.445964	0.414477	0.403009	0.382091	77.243752
0.684321	0.555821	0.492455	0.477482	0.449767	0.420589	75.112503
0.653233	0.578096	0.513124	0.459762	0.437155	0.414478	65.149536
0.645470	0.567132	0.470768	0.476644	0.454326	0.431942	68.306252
0.608448	0.515821	0.466625	0.435441	0.427682	0.406159	64.762711
0.674345	0.500977	0.424185	0.393628	0.378210	0.363699	66.224358
0.788588	0.653494	0.527769	0.468603	0.437905	0.415195	81.506248
0.536921	0.490848	0.459169	0.440863	0.416686	0.393368	56.829742
0.695791	0.570108	0.485632	0.430327	0.396247	0.368291	71.015488
0.636048	0.536082	0.465994	0.413327	0.392552	0.377614	60.924999
0.699983	0.570483	0.480320	0.423204	0.395707	0.378553	72.827980
0.785326	0.605433	0.505876	0.443791	0.409560	0.392787	77.137711
0.739386	0.552522	0.480742	0.449505	0.424856	0.406942	70.125000
0.460061	0.431755	0.395658	0.370056	0.363791	0.351447	50.568180
0.630549	0.524840	0.432212	0.407455	0.398407	0.384660	70.500000
0.674953	0.602532	0.541027	0.496337	0.467935	0.440482	76.074997
0.646582	0.515743	0.485421	0.433421	0.408198	0.386684	66.421051
0.680340	0.560449	0.458615	0.426019	0.410602	0.391013	71.204330
0.704513	0.611926	0.557299	0.515239	0.481984	0.449338	71.800003
0.633437	0.588482	0.485161	0.438800	0.417875	0.395558	58.092922
0.368405	0.347798	0.400078	0.386838	0.384865	0.368441	30.941811
0.253290	0.306896	0.294835	0.296419	0.308846	0.307833	15.229358
0.698471	0.591094	0.501190	0.455970	0.433491	0.403241	68.665138
0.583220	0.508079	0.431088	0.382766	0.371305	0.358469	59.641891
0.738359	0.626215	0.511342	0.453636	0.418031	0.396026	78.439079
0.566763	0.454705	0.449303	0.449438	0.433935	0.409726	57.654869
0.678681	0.480025	0.390982	0.364367	0.351924	0.335745	71.878258
0.759603	0.601008	0.465118	0.436939	0.415854	0.399964	73.722221
0.729933	0.497996	0.405270	0.358707	0.342002	0.323754	71.909088
0.719869	0.609597	0.552741	0.500580	0.465004	0.433187	74.778572
0.725064	0.600588	0.509217	0.458227	0.439841	0.412779	73.815216
0.446234	0.392866	0.368780	0.370234	0.367125	0.355919	31.225664
0.535811	0.415536	0.378584	0.339466	0.331322	0.318765	59.062500
0.540930	0.444439	0.439075	0.409150	0.398537	0.379813	53.226086
0.611258	0.543626	0.451137	0.420080	0.408960	0.389832	68.302635
0.679192	0.581981	0.474937	0.418430	0.408215	0.389282	65.474792
0.338746	0.408891	0.357027	0.336845	0.344256	0.334330	23.078571
0.673702	0.608598	0.500183	0.445221	0.424880	0.404808	72.945946
0.353350	0.354411	0.349515	0.378498	0.370992	0.356023	33.644398
0.641671	0.541635	0.480455	0.441171	0.409410	0.387965	63.495575
0.650714	0.472692	0.370551	0.349703	0.342960	0.334206	62.155964
0.739212	0.575579	0.474430	0.407802	0.393035	0.373350	64.729355
0.338249	0.378386	0.347722	0.348795	0.347290	0.340020	18.470589
0.571925	0.458945	0.392249	0.365697	0.368296	0.354213	68.812500
0.648248	0.558064	0.503830	0.452604	0.408799	0.391546	72.775002
0.652646	0.482396	0.419298	0.417393	0.400930	0.383894	53.073395
0.636814	0.515418	0.438232	0.401416	0.388794	0.374223	65.398056
0.325925	0.419733	0.471207	0.451986	0.423090	0.398583	31.271154
0.601080	0.429483	0.379192	0.369156	0.345137	0.332974	70.907898
0.757179	0.622870	0.534491	0.499464	0.472270	0.441079	68.733192
0.724927	0.600190	0.488660	0.429751	0.400863	0.386508	71.949997
0.566583	0.514228	0.426759	0.413941	0.415338	0.406834	61.027985
0.614651	0.564595	0.485685	0.449832	0.430149	0.406834	58.160713
0.558572	0.486069	0.445026	0.409708	0.385957	0.364352	54.590336
0.608936	0.460078	0.405086	0.403040	0.381505	0.368936	62.557693
0.742702	0.516461	0.440284	0.398165	0.379754	0.363109	76.856194
0.601252	0.514202	0.434931	0.389896	0.383254	0.368360	59.231251
0.669401	0.523869	0.463176	0.424062	0.415205	0.394706	74.112068
0.799895	0.612758	0.506820	0.440319	0.419632	0.399364	74.185486
0.641356	0.553435	0.486856	0.455299	0.425885	0.402007	52.879807
0.552606	0.539171	0.426540	0.379761	0.373317	0.360470	61.087502
0.604846	0.453976	0.428069	0.407858	0.399212	0.383425	52.922020
0.730013	0.623205	0.492680	0.451742	0.422689	0.402968	76.693748
0.812313	0.642790	0.527456	0.462242	0.434321	0.408402	80.871681
0.677743	0.569003	0.503820	0.479126	0.459507	0.447655	65.105553
0.499095	0.449074	0.385533	0.360301	0.365743	0.356072	59.480087
0.637849	0.549787	0.489284	0.435643	0.411466	0.388933	68.521843
0.483871	0.434076	0.403166	0.417691	0.415135	0.399600	40.258621
0.739082	0.609155	0.480778	0.466941	0.429350	0.394273	75.684212
0.686474	0.531707	0.412716	0.376490	0.369592	0.354879	69.799110
0.705073	0.568263	0.450327	0.419477	0.399485	0.385137	70.047295
0.526179	0.423000	0.389951	0.381825	0.373764	0.359547	51.573170
0.591165	0.516033	0.423900	0.383007	0.371687	0.356824	55.336208
0.546180	0.456812	0.403098	0.368598	0.355263	0.346585	57.581860
0.570505	0.513566	0.469278	0.437643	0.416608	0.398192	38.714287
0.689562	0.612336	0.529099	0.487375	0.448218	0.428260	68.460175
0.733978	0.615330	0.505903	0.472245	0.439661	0.416666	79.411507
0.699374	0.597516	0.535308	0.514339	0.485518	0.453023	63.804054
0.669670	0.586218	0.489413	0.448755	0.426583	0.406562	73.502121
0.377562	0.410581	0.420459	0.426654	0.412759	0.398124	29.263889
0.750645	0.613326	0.512153	0.457367	0.424186	0.408380	79.110092
0.664523	0.601805	0.481683	0.431157	0.413715	0.395755	62.534405
0.670286	0.615134	0.522520	0.480261	0.455095	0.428647	64.841118
0.449925	0.453548	0.399940	0.400043	0.390654	0.375334	46.909721
0.401384	0.405960	0.425376	0.416228	0.384197	0.360398	35.048729
0.317533	0.334073	0.332520	0.352643	0.351837	0.347087	37.123215
0.718951	0.569977	0.468382	0.418047	0.405713	0.388710	75.665970
0.286944	0.304933	0.290122	0.305389	0.310591	0.309613	18.275640
0.410394	0.390888	0.335790	0.328867	0.326921	0.322611	37.974998
0.427461	0.433349	0.384186	0.370036	0.360028	0.345616	43.216217
