0.593997	0.544879	0.506196	0.506235	0.503307	0.499836	0.061989
0.550182	0.521840	0.489285	0.488688	0.492715	0.493580	0.206245
0.521240	0.511808	0.481938	0.489558	0.493519	0.491955	0.262122
0.496897	0.503402	0.476579	0.485133	0.490500	0.491598	0.374632
0.478471	0.465645	0.448005	0.463493	0.470973	0.473596	0.467480
0.604231	0.555896	0.514050	0.500905	0.500225	0.495538	0.012873
0.582623	0.538969	0.506988	0.495021	0.495172	0.489792	0.069148
0.492101	0.504615	0.480786	0.476474	0.478382	0.478825	0.196827
0.413482	0.467935	0.460514	0.454845	0.457487	0.457678	0.501063
0.488779	0.506915	0.485525	0.463783	0.457611	0.456401	0.687127
0.638298	0.571660	0.528564	0.511202	0.503987	0.499756	0.011967
0.587191	0.543631	0.512325	0.505413	0.500429	0.496868	0.135311
0.488784	0.496459	0.480911	0.477097	0.475482	0.474843	0.364361
0.369707	0.422486	0.446297	0.448303	0.449348	0.453053	0.575843
0.309749	0.340513	0.401753	0.399735	0.396916	0.396067	0.826916
0.610181	0.558527	0.517511	0.507668	0.507864	0.505172	0.052376
0.580369	0.548581	0.514596	0.509265	0.509358	0.508100	0.253058
0.530838	0.523061	0.495939	0.498127	0.501936	0.497187	0.375741
0.495649	0.503430	0.476518	0.484930	0.487088	0.488952	0.489880
0.472287	0.479631	0.461383	0.474461	0.481352	0.482038	0.565219
0.550775	0.526534	0.496093	0.484667	0.485377	0.486612	0.042668
0.441118	0.469584	0.460470	0.459430	0.466554	0.468900	0.142435
0.321342	0.390001	0.411062	0.420649	0.433316	0.441144	0.341114
0.314520	0.340248	0.382485	0.390653	0.402531	0.417300	0.471038
0.302639	0.300599	0.388313	0.399873	0.403657	0.400729	0.749795
0.625961	0.573596	0.526060	0.511253	0.507011	0.503481	0.056181
0.622877	0.571591	0.533126	0.511256	0.507459	0.504098	0.200969
0.589671	0.564526	0.526213	0.499519	0.494907	0.492122	0.310325
0.568899	0.553439	0.516922	0.494318	0.487752	0.485473	0.370599
0.609002	0.588103	0.536709	0.527348	0.523080	0.516288	0.031592
0.558929	0.560990	0.518139	0.515479	0.511993	0.509519	0.125135
0.506842	0.527475	0.493259	0.500094	0.502347	0.500557	0.244957
0.458803	0.496496	0.473794	0.481094	0.486485	0.486030	0.372947
0.413351	0.452730	0.440194	0.457084	0.467078	0.470965	0.501263
0.576867	0.574792	0.529836	0.523883	0.521595	0.514531	0.030282
0.538742	0.552271	0.516052	0.512157	0.510375	0.507850	0.064545
0.480978	0.524725	0.493545	0.487244	0.487376	0.483394	0.388892
0.495331	0.526226	0.511177	0.494970	0.488409	0.483569	0.607260
0.611954	0.595561	0.556565	0.517662	0.501433	0.490896	0.819082
0.605309	0.584005	0.534203	0.525975	0.520859	0.513267	0.027045
0.599259	0.582819	0.538041	0.528094	0.520774	0.513764	0.191014
0.478866	0.510503	0.502550	0.495969	0.491795	0.489905	0.485551
0.397573	0.475919	0.471709	0.459962	0.456557	0.453786	0.754413
0.302153	0.301585	0.389419	0.388009	0.384763	0.377593	0.955908
0.593556	0.581281	0.530945	0.523998	0.521473	0.516513	0.125646
0.548796	0.554787	0.513771	0.510783	0.511314	0.507358	0.318731
0.476254	0.515086	0.488440	0.496945	0.499142	0.496588	0.475221
0.436126	0.483862	0.459077	0.472001	0.479116	0.479861	0.600628
0.419587	0.455275	0.445049	0.459855	0.470270	0.473558	0.707734
0.557798	0.566029	0.527941	0.521639	0.518251	0.511044	0.024984
0.473944	0.520608	0.501373	0.498610	0.497971	0.495424	0.114349
0.321094	0.425657	0.438462	0.444663	0.452245	0.456381	0.259421
0.323094	0.367347	0.403159	0.409937	0.419359	0.426364	0.463945
0.299555	0.314462	0.384104	0.408960	0.410108	0.401054	0.895963
0.616385	0.598016	0.547366	0.535692	0.529567	0.520942	0.037807
0.607105	0.590119	0.543498	0.526659	0.521935	0.514966	0.163089
0.568387	0.575512	0.546087	0.519233	0.511498	0.503263	0.366567
0.541889	0.560520	0.528800	0.501464	0.494453	0.488178	0.452587
0.642050	0.602183	0.556152	0.542799	0.534504	0.527674	0.029159
0.603714	0.580574	0.543561	0.534278	0.528349	0.521110	0.081368
0.561749	0.556666	0.520550	0.515854	0.513754	0.509467	0.215496
0.517478	0.518661	0.488320	0.494435	0.498110	0.496816	0.383116
0.456670	0.470592	0.448006	0.463441	0.473139	0.477518	0.471591
0.657815	0.610946	0.561079	0.543664	0.536354	0.527775	0.000000
0.614711	0.586162	0.546145	0.531637	0.527234	0.520256	0.049884
0.542199	0.542168	0.518648	0.502347	0.496583	0.493953	0.328492
0.554330	0.578590	0.554738	0.522950	0.506723	0.499015	0.736937
0.608371	0.614900	0.594353	0.547593	0.521598	0.509449	0.832481
0.669464	0.617767	0.566051	0.543245	0.531951	0.525290	0.000294
0.633009	0.594231	0.549097	0.528781	0.521702	0.516435	0.118135
0.534413	0.529371	0.515042	0.503312	0.493758	0.491424	0.389335
0.392731	0.484361	0.460130	0.451782	0.443224	0.441050	0.696563
0.295929	0.333942	0.318829	0.340340	0.341630	0.344715	0.904305
0.627344	0.593008	0.549998	0.538153	0.531109	0.522934	0.067654
0.572900	0.562667	0.529083	0.525397	0.521635	0.516979	0.243427
0.527890	0.536108	0.504776	0.507980	0.509338	0.504957	0.498129
0.478194	0.508060	0.481466	0.488520	0.492407	0.491747	0.619963
0.432982	0.465686	0.450800	0.466187	0.474743	0.477299	0.724084
0.609867	0.583831	0.546982	0.529639	0.522595	0.517338	0.083456
0.537894	0.531388	0.508676	0.496920	0.496385	0.492439	0.215749
0.383969	0.419058	0.432092	0.437151	0.447491	0.453116	0.363120
0.361287	0.314040	0.351266	0.358458	0.372310	0.384129	0.571217
0.306483	0.358728	0.317738	0.361586	0.382347	0.385997	0.913013
0.653786	0.611856	0.569552	0.547239	0.534340	0.525085	0.116568
0.631660	0.604266	0.563356	0.540544	0.530055	0.519506	0.339159
0.574149	0.579872	0.550204	0.512931	0.499648	0.491850	0.605352
0.528622	0.545426	0.531070	0.490375	0.471195	0.467896	0.689729
0.573495	0.586492	0.559407	0.546659	0.538023	0.530801	0.027782
0.522428	0.556468	0.533125	0.526864	0.522089	0.517073	0.087857
0.475772	0.530639	0.503632	0.503605	0.504230	0.502194	0.251788
0.437058	0.492241	0.471862	0.480299	0.485190	0.484612	0.408695
0.415958	0.451181	0.438091	0.456270	0.464903	0.467973	0.517009
0.577671	0.589367	0.564813	0.548029	0.536855	0.528716	0.037193
0.522726	0.563456	0.548086	0.531647	0.521713	0.515364	0.075837
